generation,Individual,Fitness,Genome,steric_stiff,steric_range,surface_stiff,anchor_density,anchor_stiff,hydrolysis
gen0053,77,2.383291,00001011110011111011100101110010,221.875,0.058124999999999996,48.46875,44.375,190.625,0.278125
gen0053,78,2.407202,01011010110111011101011100101010,1440.625,0.05109374999999999,43.109375,19.0625,387.5,0.265625
gen0053,79,1.953748,00100011100011101001110101001011,587.5,0.056249999999999994,45.40625,24.6875,190.625,0.2171875
gen0053,80,2.482123,00100011110011100111101111000001,587.5,0.058124999999999996,44.640625,44.375,471.875,0.2015625
gen0053,81,0.981107,00000011110111010110110110101011,100.0,0.05859375,41.578125,35.9375,218.75,0.2671875
gen0053,82,2.213666,01011010110111011010110101000000,1440.625,0.05109374999999999,42.34375,35.9375,190.625,0.2
gen0053,83,0.394032,00000011100010111110110000001001,100.0,0.056249999999999994,36.984375,35.9375,50.0,0.21406250000000002
gen0053,84,0.742557,00000011100111111110001100011000,100.0,0.05671875,49.234375,27.5,387.5,0.2375
gen0053,85,0.458505,00000011100011110101111110001011,100.0,0.056249999999999994,47.703125,24.6875,443.75,0.2171875
gen0053,86,0.359646,00000011011011101110101100001011,100.0,0.0553125,46.171875,33.125,387.5,0.2171875
gen0053,87,2.319359,01000011110011001100110111000011,1075.0,0.058124999999999996,40.046875,13.4375,246.875,0.20468750000000002
gen0053,88,1.116282,00010010100100111001110101000010,343.75,0.04921875,11.71875,24.6875,190.625,0.203125
gen0053,89,0.786678,00000011111111001001101010001010,100.0,0.059531249999999994,39.28125,21.875,331.25,0.215625
gen0053,90,1.241498,00000011110110000100110011001010,100.0,0.05859375,26.265625,13.4375,134.375,0.215625
gen0053,91,2.057641,00100011110011010110110110001001,587.5,0.058124999999999996,41.578125,35.9375,218.75,0.21406250000000002
gen0053,92,0.960678,00000011110001110011101000101111,100.0,0.058124999999999996,22.4375,44.375,275.0,0.2734375
gen0053,93,1.162879,00000011001111111101010101001111,100.0,0.05390625,49.234375,19.0625,190.625,0.2234375
gen0053,94,2.518498,01000010110111011101011100000000,1075.0,0.05109374999999999,43.109375,19.0625,387.5,0.2
gen0053,95,1.845769,00011010110111010101011100101000,465.625,0.05109374999999999,41.578125,19.0625,387.5,0.2625
gen0053,96,2.169494,00001011110111010011111100001101,221.875,0.05859375,40.8125,47.1875,387.5,0.22031250000000002
gen0053,97,1.537072,00000011111111110111101111001011,100.0,0.059531249999999994,47.703125,44.375,471.875,0.2171875
gen0053,98,0.354196,00000011100011111001100110001011,100.0,0.056249999999999994,48.46875,21.875,218.75,0.2171875
gen0053,99,1.083299,00000011110111101110100100111111,100.0,0.05859375,46.171875,33.125,162.5,0.2984375
gen0053,100,1.156208,00000011110001110101111100000110,100.0,0.058124999999999996,23.203125,24.6875,387.5,0.209375
gen0053,101,2.138628,10000011100011100111110001101011,2050.0,0.056249999999999994,44.640625,47.1875,78.125,0.2671875
gen0053,102,1.342568,00000011110111101110101100101010,100.0,0.05859375,46.171875,33.125,387.5,0.265625
gen0053,103,0.771062,00000010110111111110110110001000,100.0,0.05109374999999999,49.234375,35.9375,218.75,0.21250000000000002
gen0053,104,0.617355,00000011100011101001110001101011,100.0,0.056249999999999994,45.40625,24.6875,78.125,0.2671875
gen0053,105,0.459564,00000011101011110110110110001001,100.0,0.0571875,47.703125,35.9375,218.75,0.21406250000000002
gen0053,106,1.361097,00000011100111111111111100000111,100.0,0.05671875,49.234375,47.1875,387.5,0.2109375
gen0053,107,0.675952,00000011110111011110000110001001,100.0,0.05859375,43.109375,27.5,218.75,0.21406250000000002
gen0053,108,0.628946,00000011110010111110110110001001,100.0,0.058124999999999996,36.984375,35.9375,218.75,0.21406250000000002
gen0053,109,0.672923,00000011110011111010010000011101,100.0,0.058124999999999996,48.46875,30.3125,50.0,0.2453125
gen0053,110,2.053138,01000011100011001001111011101111,1075.0,0.056249999999999994,39.28125,24.6875,359.375,0.2734375
gen0053,111,1.353225,00000011100100101110100100011010,100.0,0.05671875,9.421875,33.125,162.5,0.240625
gen0053,112,1.424422,00010010010001110011101000101000,343.75,0.046875,22.4375,44.375,275.0,0.2625
gen0053,113,1.419189,00000111011011101110100110001011,160.9375,0.0553125,46.171875,33.125,218.75,0.2171875
gen0053,114,1.184858,00000111110111010101011010001101,160.9375,0.05859375,41.578125,19.0625,331.25,0.22031250000000002
gen0053,115,0.705177,00000111111101101110100110001011,160.9375,0.059531249999999994,21.671875,33.125,218.75,0.2171875
gen0053,116,0.401312,00000011110011001001101100001011,100.0,0.058124999999999996,39.28125,21.875,387.5,0.2171875
gen0053,117,0.473578,00000011101011111110110110001001,100.0,0.0571875,49.234375,35.9375,218.75,0.21406250000000002
gen0053,118,0.439097,00000011110111010110100110001011,100.0,0.05859375,41.578125,33.125,218.75,0.2171875
gen0053,119,1.257431,00000011110111110110100110001001,100.0,0.05859375,47.703125,33.125,218.75,0.21406250000000002
gen0053,120,0.750772,00000011100011101001101100001011,100.0,0.056249999999999994,45.40625,21.875,387.5,0.2171875
gen0053,121,0.694489,00000011110111101110110101101011,100.0,0.05859375,46.171875,35.9375,190.625,0.2671875
gen0053,122,2.117037,00100011110111110110110100001011,587.5,0.05859375,47.703125,35.9375,162.5,0.2171875
gen0053,123,0.631579,00000011111011100110101011000000,100.0,0.0590625,44.640625,33.125,359.375,0.2
gen0053,124,0.990129,00000011110011110101111101101111,100.0,0.058124999999999996,47.703125,24.6875,415.625,0.2734375
gen0053,125,0.50837,00000011110011111001110101000010,100.0,0.058124999999999996,48.46875,24.6875,190.625,0.203125
gen0053,126,0.680589,00000111100001010110110110001000,160.9375,0.056249999999999994,17.078125,35.9375,218.75,0.21250000000000002
gen0053,127,0.639284,00000011110111101110111001000000,100.0,0.05859375,46.171875,35.9375,303.125,0.2
gen0053,128,0.680637,00000011101011010110110110001011,100.0,0.0571875,41.578125,35.9375,218.75,0.2171875
gen0053,129,0.222436,00000011100111010101100100110111,100.0,0.05671875,41.578125,21.875,162.5,0.2859375
gen0053,130,0.635951,00000011110111010011011110001111,100.0,0.05859375,40.8125,41.5625,443.75,0.2234375
gen0053,131,3.013261,00100011100011110110110101001001,587.5,0.056249999999999994,47.703125,35.9375,190.625,0.21406250000000002
gen0053,132,1.921371,00000111110111010101010100001011,160.9375,0.05859375,41.578125,19.0625,162.5,0.2171875
gen0053,133,0.807663,00000011110011110110011100001001,100.0,0.058124999999999996,47.703125,30.3125,387.5,0.21406250000000002
gen0053,134,1.84662,01000001111011001101101001000011,1075.0,0.0440625,40.046875,21.875,303.125,0.20468750000000002
gen0053,135,2.332152,10100011110111010110100100001011,2537.5,0.05859375,41.578125,33.125,162.5,0.2171875
gen0053,136,2.094578,01100011110111010110110101001011,1562.5,0.05859375,41.578125,35.9375,190.625,0.2171875
gen0053,137,1.323411,00000010110111010100110110101011,100.0,0.05109374999999999,41.578125,13.4375,218.75,0.2671875
gen0053,138,0.533545,00000011011110111110100100011000,100.0,0.05578125,36.984375,33.125,162.5,0.2375
gen0053,139,0.68183,00000011011011101110110101111011,100.0,0.0553125,46.171875,35.9375,190.625,0.2921875
gen0053,140,0.41915,00000011110011111011100101110101,100.0,0.058124999999999996,48.46875,44.375,190.625,0.2828125
gen0053,141,1.041646,00000011100111100010110110101000,100.0,0.05671875,43.875,35.9375,218.75,0.2625
gen0053,142,2.133268,10000011101111010111101001001001,2050.0,0.05765625,41.578125,44.375,303.125,0.21406250000000002
gen0053,143,1.085017,00100010110101010110110100001011,587.5,0.05109374999999999,17.078125,35.9375,162.5,0.2171875
gen0053,144,1.856716,01000001110011001101101011000011,1075.0,0.043125,40.046875,21.875,359.375,0.20468750000000002
gen0053,145,0.832957,00000011111011111011100101100101,100.0,0.0590625,48.46875,44.375,190.625,0.2578125
gen0053,146,0.370807,00000011110111000110110110101011,100.0,0.05859375,38.515625,35.9375,218.75,0.2671875
gen0053,147,0.909656,00000011110110010010100110100011,100.0,0.05859375,28.5625,33.125,218.75,0.2546875
gen0053,148,2.291287,10100011100011110101111100000111,2537.5,0.056249999999999994,47.703125,24.6875,387.5,0.2109375
gen0053,149,0.374533,00000011110010101110110110001001,100.0,0.058124999999999996,33.921875,35.9375,218.75,0.21406250000000002
gen0053,150,1.710422,00010011110110010110010111000011,343.75,0.05859375,29.328125,30.3125,246.875,0.20468750000000002
gen0053,151,4.485126,00000001100011100010110110001000,100.0,0.041249999999999995,43.875,35.9375,218.75,0.21250000000000002
gen0053,152,3.310093,00000001011011110110110111001011,100.0,0.0403125,47.703125,35.9375,246.875,0.2171875
gen0053,153,0.52867,00000011100110010010101110100111,100.0,0.05671875,28.5625,33.125,443.75,0.2609375
gen0053,154,2.104738,00100011110111010010110100001011,587.5,0.05859375,40.8125,35.9375,162.5,0.2171875
gen0053,155,0.505016,00000011100011110101111100100110,100.0,0.056249999999999994,47.703125,24.6875,387.5,0.259375
gen0053,156,3.857302,00000001011011110110100111001011,100.0,0.0403125,47.703125,33.125,246.875,0.2171875
gen0053,157,0.647171,00000011100111010110011100101001,100.0,0.05671875,41.578125,30.3125,387.5,0.2640625
gen0053,158,3.624479,00000001011011110110010111001011,100.0,0.0403125,47.703125,30.3125,246.875,0.2171875
gen0053,159,2.294073,00001011111111101110101011001011,221.875,0.059531249999999994,46.171875,33.125,359.375,0.2171875
gen0053,160,2.229161,10001010111011010011111100001101,2171.875,0.0515625,40.8125,47.1875,387.5,0.22031250000000002
gen0053,161,2.79419,10000011100111010110011100001001,2050.0,0.05671875,41.578125,30.3125,387.5,0.21406250000000002
gen0053,162,2.416684,00000010101111010111101001001001,100.0,0.05015625,41.578125,44.375,303.125,0.21406250000000002
gen0053,163,2.024609,01100011110011001101101011000011,1562.5,0.058124999999999996,40.046875,21.875,359.375,0.20468750000000002
gen0054,0,0.952144,00000011011011001110101100001011,100.0,0.0553125,40.046875,33.125,387.5,0.2171875
gen0054,1,0.719738,00000011110111010110111001001011,100.0,0.05859375,41.578125,35.9375,303.125,0.2171875
gen0054,2,0.958992,00000011100111010101100100110111,100.0,0.05671875,41.578125,21.875,162.5,0.2859375
gen0054,3,0.659826,00000011111011101110101011001011,100.0,0.0590625,46.171875,33.125,359.375,0.2171875
gen0054,4,1.11766,00000011110011000101101100001011,100.0,0.058124999999999996,38.515625,21.875,387.5,0.2171875
gen0054,5,1.428905,00000011101011100011101000001011,100.0,0.0571875,43.875,44.375,275.0,0.2171875
gen0054,6,0.309246,00000011101011110111111011001011,100.0,0.0571875,47.703125,47.1875,359.375,0.2171875
gen0054,7,0.512173,00000011101011110111111100001011,100.0,0.0571875,47.703125,47.1875,387.5,0.2171875
gen0054,8,0.782182,00000011100111101110111001001010,100.0,0.05671875,46.171875,35.9375,303.125,0.215625
gen0054,9,1.002997,00000011100011111001100110001011,100.0,0.056249999999999994,48.46875,21.875,218.75,0.2171875
gen0054,10,1.105103,00000011011011101110101100001011,100.0,0.0553125,46.171875,33.125,387.5,0.2171875
gen0054,11,0.391178,00000011110111000110110110101011,100.0,0.05859375,38.515625,35.9375,218.75,0.2671875
gen0054,12,1.001673,00000011110010101110110110001001,100.0,0.058124999999999996,33.921875,35.9375,218.75,0.21406250000000002
gen0054,13,0.498696,00000011100011110110110111001011,100.0,0.056249999999999994,47.703125,35.9375,246.875,0.2171875
gen0054,14,0.709147,00000011110111111110001010001000,100.0,0.05859375,49.234375,27.5,331.25,0.21250000000000002
gen0054,15,0.878925,00000011100010111110110000001001,100.0,0.056249999999999994,36.984375,35.9375,50.0,0.21406250000000002
gen0054,16,0.662465,00000011100111100010110110001000,100.0,0.05671875,43.875,35.9375,218.75,0.21250000000000002
gen0054,17,1.152281,00000011110011001001101100001011,100.0,0.058124999999999996,39.28125,21.875,387.5,0.2171875
gen0054,18,0.854188,00000011110011111011100101110101,100.0,0.058124999999999996,48.46875,44.375,190.625,0.2828125
gen0054,19,0.608996,00000011100011110101111100101011,100.0,0.056249999999999994,47.703125,24.6875,387.5,0.2671875
gen0054,20,0.581596,00000011101011010001100110110011,100.0,0.0571875,40.8125,21.875,218.75,0.2796875
gen0054,21,0.518942,00000011110111010110100110001011,100.0,0.05859375,41.578125,33.125,218.75,0.2171875
gen0054,22,0.538381,00000111110110000010110000001011,160.9375,0.05859375,25.5,35.9375,50.0,0.2171875
gen0054,23,0.480228,00000011100011111101100011000111,100.0,0.056249999999999994,49.234375,21.875,134.375,0.2109375
gen0054,24,0.732327,00000011101011110110010111001011,100.0,0.0571875,47.703125,30.3125,246.875,0.2171875
gen0054,25,1.912178,00001010110111110011111100001101,221.875,0.05109374999999999,46.9375,47.1875,387.5,0.22031250000000002
gen0054,26,0.685054,00000011100011111101100011001011,100.0,0.056249999999999994,49.234375,21.875,134.375,0.2171875
gen0054,27,2.315297,00010011110011110110010111000011,343.75,0.058124999999999996,47.703125,30.3125,246.875,0.20468750000000002
gen0054,28,0.484518,00000011110111110110100110001001,100.0,0.05859375,47.703125,33.125,218.75,0.21406250000000002
gen0054,29,2.116292,00000011100001010110110110001010,100.0,0.056249999999999994,17.078125,35.9375,218.75,0.215625
gen0054,30,0.729825,00000011110001111001101000101111,100.0,0.058124999999999996,23.96875,21.875,275.0,0.2734375
gen0054,31,1.761978,00000011011011101110110101111010,100.0,0.0553125,46.171875,35.9375,190.625,0.290625
gen0054,32,1.871769,00000111011111111110111001000000,160.9375,0.05578125,49.234375,35.9375,303.125,0.2
gen0054,33,1.598618,00001011110011001101101100001101,221.875,0.058124999999999996,40.046875,21.875,387.5,0.22031250000000002
gen0054,34,1.339249,00000111011011101110110000001001,160.9375,0.0553125,46.171875,35.9375,50.0,0.21406250000000002
gen0054,35,2.074991,01100011111011010110110101001011,1562.5,0.0590625,41.578125,35.9375,190.625,0.2171875
gen0054,36,0.95705,00000011101011010111101111110001,100.0,0.0571875,41.578125,44.375,471.875,0.2765625
gen0054,37,1.01059,00000011111111111101100011000111,100.0,0.059531249999999994,49.234375,21.875,134.375,0.2109375
gen0054,38,0.429452,00000011011011011110111100001011,100.0,0.0553125,43.109375,35.9375,387.5,0.2171875
gen0054,39,0.483286,00000011000011110110100100011000,100.0,0.0525,47.703125,33.125,162.5,0.2375
gen0054,40,0.304975,00000011100111110101111100000110,100.0,0.05671875,47.703125,24.6875,387.5,0.209375
gen0054,41,1.573807,00000011110011111001110000001101,100.0,0.058124999999999996,48.46875,24.6875,50.0,0.22031250000000002
gen0054,42,1.081012,00000011111011111011100000001001,100.0,0.0590625,48.46875,44.375,50.0,0.21406250000000002
gen0054,43,1.073539,00000011110001110011101000101111,100.0,0.058124999999999996,22.4375,44.375,275.0,0.2734375
gen0054,44,0.599141,00000011100011110110011100001001,100.0,0.056249999999999994,47.703125,30.3125,387.5,0.21406250000000002
gen0054,45,2.71704,00010011011011100011101000101000,343.75,0.0553125,43.875,44.375,275.0,0.2625
gen0054,46,0.687392,00000011111011111110110110001001,100.0,0.0590625,49.234375,35.9375,218.75,0.21406250000000002
gen0054,47,1.827877,00000111100111010101010100001011,160.9375,0.05671875,41.578125,19.0625,162.5,0.2171875
gen0054,48,1.928117,01100011110011001101101011001001,1562.5,0.058124999999999996,40.046875,21.875,359.375,0.21406250000000002
gen0054,49,0.866921,00000011110111010110111000001010,100.0,0.05859375,41.578125,35.9375,275.0,0.215625
gen0054,50,1.449046,00000111100011111101100011001101,160.9375,0.056249999999999994,49.234375,21.875,134.375,0.22031250000000002
gen0054,51,0.539464,00000011011011101110111101101111,100.0,0.0553125,46.171875,35.9375,415.625,0.2734375
gen0054,52,0.523096,00000011111011111010110110000101,100.0,0.0590625,48.46875,35.9375,218.75,0.2078125
gen0054,53,1.126607,00000011011011101000101100001011,100.0,0.0553125,45.40625,10.625,387.5,0.2171875
gen0054,54,0.570392,00000011100011111001110101001011,100.0,0.056249999999999994,48.46875,24.6875,190.625,0.2171875
gen0054,55,0.357764,00000011100111010110011100101011,100.0,0.05671875,41.578125,30.3125,387.5,0.2671875
gen0054,56,0.856213,00000011101111010101011011000011,100.0,0.05765625,41.578125,19.0625,359.375,0.20468750000000002
gen0054,57,0.859672,00000011110011110101101100001011,100.0,0.058124999999999996,47.703125,21.875,387.5,0.2171875
gen0054,58,1.112197,00000011100011100011101001001011,100.0,0.056249999999999994,43.875,44.375,303.125,0.2171875
gen0054,59,0.701801,00000011110110010010100110100011,100.0,0.05859375,28.5625,33.125,218.75,0.2546875
gen0054,60,0.323032,00000011110011000101100111001011,100.0,0.058124999999999996,38.515625,21.875,246.875,0.2171875
gen0054,61,0.703744,00000011100111111001110101000010,100.0,0.05671875,48.46875,24.6875,190.625,0.203125
gen0054,62,2.067573,00000111110111001110100100001011,160.9375,0.05859375,40.046875,33.125,162.5,0.2171875
gen0054,63,0.885461,00000011101111100010110110101000,100.0,0.05765625,43.875,35.9375,218.75,0.2625
gen0054,64,0.429869,00000011101110111010110110101011,100.0,0.05765625,36.21875,35.9375,218.75,0.2671875
gen0054,65,0.943211,00000011110111110110110110001001,100.0,0.05859375,47.703125,35.9375,218.75,0.21406250000000002
gen0054,66,0.992226,00000011100110000010110000100111,100.0,0.05671875,25.5,35.9375,50.0,0.2609375
gen0054,67,0.224907,00000011110010110110011100001001,100.0,0.058124999999999996,35.453125,30.3125,387.5,0.21406250000000002
gen0054,68,1.911128,00000111110111010111101001001011,160.9375,0.05859375,41.578125,44.375,303.125,0.2171875
gen0054,69,2.039339,00000111101011110111111011001011,160.9375,0.0571875,47.703125,47.1875,359.375,0.2171875
gen0054,70,0.644884,00000011101111011010100101001011,100.0,0.05765625,42.34375,33.125,190.625,0.2171875
